"KO","27L1","27L2","27L3","30L1","30L2","30L3","27R1","27R2","27R3","30R1","30R2","30R3","Protein","Description","Protein_name","Gene_name","GO_IDs","GO_terms","KODef"
"K11532",104.74,95.262,111.99,127.85,128.12,91.813,89.023,93.374,105.78,74.372,90.711,82.21,"D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase","MULTISPECIES: class II fructose-bisphosphatase","D-fructose 1,6-bisphosphatase class 2/sedoheptulose 1,7-bisphosphatase","glpX","GO:0006071;GO:0006094;GO:0019253;GO:0042132;GO:0046872;GO:0050278","glycerol metabolic process;gluconeogenesis;reductive pentose-phosphate cycle;fructose 1,6-bisphosphate 1-phosphatase activity;metal ion binding;sedoheptulose-bisphosphatase activity","fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase "
"K11719",0,4.4829,5.3842,0,0,0,2.406,7.3893,7.3645,7.3702,5.0961,5.0333,"hypothetical protein","MAG: LPS export ABC transporter periplasmic protein LptC","LPS export ABC transporter periplasmic protein LptC","lptC","GO:0015920;GO:0015221;GO:0005886;GO:0005887","lipopolysaccharide transport;lipopolysaccharide transmembrane transporter activity;plasma membrane;integral component of plasma membrane","lipopolysaccharide export system protein LptC"
"K11720",0,0,0,0,0,0,2.406,2.687,4.6865,2.6801,0,0,"hypothetical protein","YjgP/YjgQ family permease","","","GO:0016020","membrane","lipopolysaccharide export system permease protein"
"K11927",0,0,0,0,0,0,2.406,6.0458,4.6865,0,0,0,"ATP-dependent RNA helicase RhlE","DEAD/DEAH box helicase","","","GO:0003676;GO:0003724;GO:0005524","nucleic acid binding;RNA helicase activity;ATP binding","ATP-dependent RNA helicase RhlE "
"K11932",68.486,41.467,41.997,44.323,45.111,44.759,40.903,34.931,29.458,36.851,40.769,37.75,"hypothetical protein","MAG: universal stress protein","","","","","universal stress protein G"
"K11959",198.74,313.8,315.52,371.63,391.57,313.31,357.7,319.76,334.08,254.61,297.61,296.96,"Aliphatic amidase expression-regulating protein","MAG: urea ABC transporter substrate-binding protein","Urea ABC transporter substrate-binding protein","urtA","","","urea transport system substrate-binding protein"
"K11962",5.3715,4.4829,6.4611,0,5.4134,5.7383,8.8221,2.0153,4.6865,4.0201,10.192,7.5499,"Methionine import ATP-binding protein MetN 2","MAG: urea ABC transporter ATP-binding protein UrtD","Urea ABC transporter ATP-binding protein UrtD","urtD","GO:0005524","ATP binding","urea transport system ATP-binding protein"
"K11963",13.429,12.328,10.768,13.638,16.24,12.624,8.0201,6.7176,8.034,10.72,11.211,12.583,"High-affinity branched-chain amino acid transport ATP-binding protein LivF","MAG: urea ABC transporter ATP-binding subunit UrtE","Urea ABC transporter ATP-binding subunit UrtE","urtE","GO:0005524","ATP binding","urea transport system ATP-binding protein"
"K12573",30.886,22.415,21.537,18.752,12.631,18.363,33.685,38.29,30.797,27.471,18.346,24.327,"Ribonuclease R","MAG: organic colvent ABC transporter permease","Organic colvent ABC transporter permease","","GO:0090501;GO:0003723;GO:0004527;GO:0004540;GO:0003676","RNA phosphodiester bond hydrolysis;RNA binding;exonuclease activity;ribonuclease activity;nucleic acid binding","ribonuclease R "
"K12574",36.257,32.501,34.459,10.228,10.827,20.658,40.903,45.68,42.178,30.821,23.442,27.683,"Ribonuclease J1","MAG: ribonuclease J","Ribonuclease J","rnj","GO:0006364;GO:0090502;GO:0090503;GO:0003723;GO:0004521;GO:0004534;GO:0008270;GO:0005737;GO:0006396;GO:0090501;GO:0046872","rRNA processing;RNA phosphodiester bond hydrolysis, endonucleolytic;RNA phosphodiester bond hydrolysis, exonucleolytic;RNA binding;endoribonuclease activity;5'-3' exoribonuclease activity;zinc ion binding;cytoplasm;RNA processing;RNA phosphodiester bond hydrolysis;metal ion binding","ribonuclease J "
"K12685",25.514,29.139,30.152,39.209,34.285,34.43,34.487,37.618,33.475,40.201,40.769,36.911,"Extracellular serine protease","MAG: hypothetical protein DCO99_07705","","","","","subtilase-type serine protease "
"K12990",0,0,0,0,0,0,3.2081,2.687,1.339,0,0,0,"hypothetical protein","MAG: hypothetical protein DCO99_07615","","","","","rhamnosyltransferase "
"K13010",10.743,10.087,10.768,10.228,10.827,11.477,9.6242,12.092,11.381,14.74,10.192,8.3888,"UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase","MAG: UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase","UDP-4-amino-4, 6-dideoxy-N-acetyl-beta-L-altrosamine transaminase","pseC","GO:0003824","catalytic activity","perosamine synthetase "
"K13017",5.3715,0,3.2305,0,0,0,4.0101,7.3893,5.356,5.3601,0,3.3555,"dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase","MAG: DegT/DnrJ/EryC1/StrS family aminotransferase","DegT/DnrJ/EryC1/StrS family aminotransferase","","GO:0008483;GO:0003824","transaminase activity;catalytic activity","UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase "
"K13195",0,11.207,11.845,5.1142,0,8.0337,20.0501,26.1985,28.119,24.7902,24.4617,16.778,"hypothetical protein","MAG: RNA-binding protein","RNA-binding protein","","GO:0003723;GO:0003676","RNA binding;nucleic acid binding","cold-inducible RNA-binding protein"
"K13290",12.086,11.207,9.6916,13.638,12.631,11.477,6.4161,12.763,13.39,17.42,11.211,9.2277,"Soluble hydrogenase 42 kDa subunit","MAG: aminotransferase","Aminotransferase","","GO:0008483;GO:0003824","transaminase activity;catalytic activity","serine---pyruvate transaminase "
"K13421",12.086,11.207,7.5379,6.8189,5.4134,9.1813,14.436,14.107,12.051,14.74,11.211,10.905,"Orotate phosphoribosyltransferase","bifunctional orotidine-5'-phosphate decarboxylase/orotate phosphoribosyltransferase","","","GO:0006221;GO:0004588","pyrimidine nucleotide biosynthetic process;orotate phosphoribosyltransferase activity","uridine monophosphate synthetase "
"K13541",0,0,0,0,0,0,0,4.0305,6.0255,1.34,0,0,"putative cobalt-factor III C(17)-methyltransferase","MAG: precorrin-3B C(17)-methyltransferase","Precorrin-3B C-methyltransferase","cobJ","GO:0009236;GO:0032259;GO:0008168","cobalamin biosynthetic process;methylation;methyltransferase activity","cobalt-precorrin 5A hydrolase / cobalt-factor III methyltransferase / precorrin-3B C17-methyltransferase "
"K13598",0,4.4829,4.3074,0,0,2.2953,0,7.3893,6.695,8.0402,2.0385,5.0333,"hypothetical protein","MAG: hypothetical protein DCO99_05630","HAMP domain-containing protein","","GO:0007165;GO:0016020;GO:0016021","signal transduction;membrane;integral component of membrane","two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY "
"K13799",17.457,8.9658,13.999,5.1142,3.6089,8.0337,7.2181,10.748,10.712,14.74,16.308,15.1,"Pantothenate synthetase","MAG: cytidylate kinase","Bifunctional pantoate ligase/cytidylate kinase [Includes: Pantothenate synthetase    ; Cytidylate kinase    ]","panC/cmk","GO:0006220;GO:0015940;GO:0016310;GO:0046940;GO:0004592;GO:0005524;GO:0036430;GO:0036431;GO:0005737;GO:0006139;GO:0004127","pyrimidine nucleotide metabolic process;pantothenate biosynthetic process;phosphorylation;nucleoside monophosphate phosphorylation;pantoate-beta-alanine ligase activity;ATP binding;CMP kinase activity;dCMP kinase activity;cytoplasm;nucleobase-containing compound metabolic process;cytidylate kinase activity","pantoate ligase / CMP/dCMP kinase "
"K14213",14.772,10.087,10.768,10.228,9.0223,12.624,8.0201,12.092,14.729,8.0402,8.1538,6.711,"Xaa-Pro aminopeptidase","aminopeptidase P N-terminal domain-containing protein","","","GO:0030145;GO:0070006","manganese ion binding;metalloaminopeptidase activity","Xaa-Pro dipeptidase "
"K14330",5.3715,2.2415,3.2305,0,0,3.443,7.2181,6.0458,3.3475,3.3501,0,0,"Long-chain acyl-[acyl-carrier-protein] reductase","MAG: long-chain acyl-[acyl-carrier-protein] reductase","Long-chain acyl-[acyl-carrier-protein] reductase","","GO:0016491","oxidoreductase activity","fatty aldehyde-generating acyl-ACP reductase "
"K14379",0,7.8451,8.6148,6.8189,5.4134,10.329,1.604,6.0458,7.3645,8.7102,3.0577,4.1944,"Alkaline phosphatase","metallophosphoesterase","","","GO:0016787","hydrolase activity","tartrate-resistant acid phosphatase type 5 "
"K14440",10.743,6.7244,8.6148,3.4095,0,9.1813,9.6242,15.45,16.737,22.11,11.211,16.778,"RNA polymerase-associated protein RapA","MAG: helicase","Helicase","","GO:0006338;GO:0004386;GO:0005524;GO:0140658","chromatin remodeling;helicase activity;ATP binding;ATP-dependent chromatin remodeler activity","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 "
"K14441",0,0,0,0,0,0,0,3.3588,2.678,1.34,0,1.6778,"Ribosomal protein S12 methylthiotransferase RimO","MAG: 30S ribosomal protein S12 methylthiotransferase RimO","Ribosomal protein S12 methylthiotransferase RimO    )-methylthiotransferase)","rimO","GO:0006400;GO:0018339;GO:0046872;GO:0051539;GO:0103039;GO:0005737;GO:0005840;GO:0003824;GO:0016740;GO:0035596;GO:0051536","tRNA modification;peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid;metal ion binding;4 iron, 4 sulfur cluster binding;protein methylthiotransferase activity;cytoplasm;ribosome;catalytic activity;transferase activity;methylthiotransferase activity;iron-sulfur cluster binding","ribosomal protein S12 methylthiotransferase "
"K14588",0,0,0,0,0,4.5907,0,3.3588,0,4.0201,0,4.1944,"Multicopper oxidase mco","MAG: copper oxidase","Copper oxidase","","GO:0005507;GO:0016491;GO:0016020","copper ion binding;oxidoreductase activity;membrane","cuproxidase "
"K14652",0,0,3.2305,0,0,0,0,6.7176,7.3645,4.0201,0,0,"Riboflavin biosynthesis protein RibBA","MAG: bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II","Riboflavin biosynthesis protein RibBA [Includes: 3,4-dihydroxy-2-butanone 4-phosphate synthase  ; GTP cyclohydrolase-2  ]","ribBA","GO:0009231;GO:0000287;GO:0003935;GO:0005525;GO:0008270;GO:0008686;GO:0030145","riboflavin biosynthetic process;magnesium ion binding;GTP cyclohydrolase II activity;GTP binding;zinc ion binding;3,4-dihydroxy-2-butanone-4-phosphate synthase activity;manganese ion binding","3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II "
"K15256",12.086,11.207,11.845,15.343,10.827,13.772,5.6141,9.4046,7.3645,11.39,11.211,10.067,"tRNA (cmo5U34)-methyltransferase","MAG: class I SAM-dependent methyltransferase","Class I SAM-dependent methyltransferase","","GO:0032259;GO:0008168","methylation;methyltransferase activity","tRNA (cmo5U34)-methyltransferase "
"K15633",0,0,0,0,0,0,2.406,6.0458,4.6865,2.01,0,0,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase","MAG: 2,3-bisphosphoglycerate-independent phosphoglycerate mutase","2,3-bisphosphoglycerate-independent phosphoglycerate mutase","gpmI","GO:0006007;GO:0006096;GO:0030145;GO:0046537;GO:0005737;GO:0003824;GO:0004619;GO:0046872","glucose catabolic process;glycolytic process;manganese ion binding;2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity;cytoplasm;catalytic activity;phosphoglycerate mutase activity;metal ion binding","2,3-bisphosphoglycerate-independent phosphoglycerate mutase "
"K15738",0,0,0,0,0,0,0,4.0305,2.678,0,0,0,"Energy-dependent translational throttle protein EttA","MAG: multidrug ABC transporter ATP-binding protein","Multidrug ABC transporter ATP-binding protein","","GO:0003677;GO:0005524","DNA binding;ATP binding","ABC transport system ATP-binding/permease protein"
"K15894",49.686,29.139,34.459,35.799,41.502,35.578,30.477,25.527,24.102,29.481,36.692,26.005,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)","MAG: UDP-N-acetylglucosamine 4,6-dehydratase (inverting)","UDP-N-acetylglucosamine 4,6-dehydratase","pseB","","","UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase "
"K15897",0,0,0,0,0,0,0,3.3588,2.678,5.3601,2.0385,2.5166,"UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","MAG: UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase","UDP-2,4-diacetamido-2,4, 6-trideoxy-beta-L-altropyranose hydrolase","pseG","GO:0016407;GO:0016758;GO:0016787","acetyltransferase activity;hexosyltransferase activity;hydrolase activity","UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase "
"K15898",14.772,24.656,27.998,13.638,19.849,25.249,14.436,14.107,22.093,22.11,21.404,21.811,"Pseudaminic acid synthase","MAG: pseudaminic acid synthase","Pseudaminic acid synthase","pseI","GO:0016051","carbohydrate biosynthetic process","pseudaminic acid synthase "
"K16011",14.772,14.569,11.845,10.228,12.631,14.92,16.04,16.122,20.085,14.07,17.327,14.261,"Alginate biosynthesis protein AlgA","MAG: mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase","Mannose-1-phosphate guanylyltransferase","","GO:0000271;GO:0004475;GO:0016853;GO:0005976;GO:0009058;GO:0016779","polysaccharide biosynthetic process;mannose-1-phosphate guanylyltransferase (GTP) activity;isomerase activity;polysaccharide metabolic process;biosynthetic process;nucleotidyltransferase activity;mannose-1-phosphate guanylyltransferase activity","mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase "
"K16052",9.4001,7.8451,6.4611,8.5237,9.0223,9.1813,12.8322,15.4504,14.729,14.7404,11.2115,15.0998,"Low conductance mechanosensitive channel YnaI","MAG: mechanosensitive ion channel protein MscS;mechanosensitive ion channel family protein","Mechanosensitive ion channel protein MscS;","","GO:0034220;GO:0008381;GO:0005886;GO:0055085;GO:0016020;GO:0016021","ion transmembrane transport;mechanosensitive ion channel activity;plasma membrane;transmembrane transport;membrane;integral component of membrane","MscS family membrane protein"
"K16150",4.0286,0,5.3842,0,5.4134,3.443,2.406,3.3588,11.3815,14.0702,0,3.3555,"hypothetical protein;Spore coat protein SA;N-acetyl-alpha-D-glucosaminyl L-malate synthase;D-inositol-3-phosphate glycosyltransferase","MAG: hypothetical protein DCO99_07545;MAG: glycosyl transferase family 1;MAG: glycosyltransferase;MAG: hypothetical protein DCO99_09405","Glycos_transf_1 domain-containing protein;Glycosyl transferase family 1;Glycosyltransferase","","GO:0016757;GO:0016020;GO:0016021","glycosyltransferase activity;membrane;integral component of membrane","glycogen synthase "
"K16555",0,0,0,0,0,0,0,5.3741,4.017,4.0201,0,1.6778,"Chondroitin synthase","MAG: hypothetical protein DCO99_07600","","","","","succinoglycan biosynthesis protein ExoO "
"K16870",0,2.2415,4.3074,0,0,0,4.01,7.3894,8.7035,14.0703,4.077,7.5499,"Hyaluronan synthase;hypothetical protein;Rhamnosyltransferase WbbL","glycosyltransferase family 2 protein;MAG: hypothetical protein DCO99_07605;glycosyltransferase, partial","","","","","N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase "
"K16881",0,0,0,3.4095,0,0,6.4161,9.4046,8.7035,6.7001,0,3.3555,"UTP--glucose-1-phosphate uridylyltransferase","NDP-sugar synthase","","","GO:0006011;GO:0009058;GO:0003983;GO:0016779","UDP-glucose metabolic process;biosynthetic process;UTglucose-1-phosphate uridylyltransferase activity;nucleotidyltransferase activity","mannose-1-phosphate guanylyltransferase / phosphomannomutase "
"K17108",6.7143,12.328,8.6148,5.1142,7.2178,9.1813,7.2181,11.42,12.72,10.05,11.211,10.067,"hypothetical protein","MAG: bile acid beta-glucosidase","Bile acid beta-glucosidase","","GO:0005975;GO:0006680;GO:0004348;GO:0016020;GO:0004553","carbohydrate metabolic process;glucosylceramide catabolic process;glucosylceramidase activity;membrane;hydrolase activity, hydrolyzing O-glycosyl compounds","non-lysosomal glucosylceramidase "
"K17218",10.743,6.7244,10.768,10.228,10.827,12.624,6.4161,7.3893,10.712,12.73,9.173,9.2277,"Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain","NAD(P)/FAD-dependent oxidoreductase","","","GO:0016491","oxidoreductase activity","sulfide:quinone oxidoreductase "
"K17286",6.7143,3.3622,2.1537,5.1142,0,0,2.406,5.3741,4.6865,6.0301,7.1346,2.5166,"Protein QmcA","MULTISPECIES: paraslipin","","","GO:0016020","membrane","erythrocyte band 7 integral membrane protein"
"K17836",8.0572,4.4829,3.2305,3.4095,5.4134,5.7383,4.0101,7.3894,9.373,8.0402,5.0961,5.8721,"hypothetical protein;Beta-lactamase","MAG: hypothetical protein DCO99_10655;MAG: serine hydrolase","Beta-lactamase2 domain-containing protein;Serine hydrolase","","GO:0030655;GO:0046677;GO:0008800;GO:0017001","beta-lactam antibiotic catabolic process;response to antibiotic;beta-lactamase activity;antibiotic catabolic process","beta-lactamase class A "
"K17872",0,0,0,0,0,0,1.604,2.0153,2.678,2.01,0,0,"Demethylphylloquinone reductase NdbB","FAD-dependent oxidoreductase","","","GO:0016491","oxidoreductase activity","demethylphylloquinone reductase "
"K17892",0,0,0,0,0,0,0,0,6.0255,2.01,5.0961,0,"Ferredoxin-thioredoxin reductase, catalytic chain","MULTISPECIES: ferredoxin:thioredoxin reductase","Ferredoxin-thioredoxin reductase, catalytic chain","","GO:0016730;GO:0046872;GO:0051539;GO:0103012","oxidoreductase activity, acting on iron-sulfur proteins as donors;metal ion binding;4 iron, 4 sulfur cluster binding;ferredoxin-thioredoxin reductase activity","ferredoxin-thioredoxin reductase catalytic chain "
"K18138",0,0,0,0,0,0,1.604,4.7023,2.678,4.6901,0,0,"Multidrug resistance protein MexB","MAG: RND transporter","RND transporter","","GO:0009636;GO:0055085;GO:0022857;GO:0005886;GO:0016020;GO:0016021","response to toxic substance;transmembrane transport;transmembrane transporter activity;plasma membrane;membrane;integral component of membrane","multidrug efflux pump"
"K18534",0,0,0,0,0,0,0,6.0458,4.017,2.01,0,0,"2-methyl-6-phytyl-1,4-hydroquinone methyltransferase","MAG: SAM-dependent methyltransferase","SAM-dependent methyltransferase","","GO:0032259;GO:0008168;GO:0016020;GO:0016021","methylation;methyltransferase activity;membrane;integral component of membrane","MPBQ/MSBQ methyltransferase "
